n,s,t,n_compares,time_taken_s
1000,111,10,8721,0.005804354324936867
1000,89,13,8743,0.004327388014644384
1000,112,10,8728,0.001956287305802107
1000,105,13,8705,0.0013004438951611519
1000,105,1,8723,0.0027585532516241074
1000,112,17,8706,0.0032048490829765797
1000,98,7,8707,0.0011857608333230019
1000,97,21,8691,0.0022433330304920673
1000,105,14,8716,0.0019230120815336704
1000,105,8,8705,0.0030480846762657166
1000,112,27,8689,0.002352976705878973
1000,90,16,8718,0.001793410163372755
1000,104,23,8707,0.004274114966392517
1000,113,8,8685,0.0025321030989289284
1000,105,11,8697,0.0031124399974942207
1000,104,26,8732,0.004609676077961922
1000,105,19,8697,0.001955554820597172
1000,105,12,8727,0.003386843018233776
1000,105,27,8697,0.001335791777819395
1000,105,18,8686,0.0019039451144635677
1000,105,24,8715,0.0021670949645340443
1000,105,29,8687,0.0015786327421665192
1000,106,8,8696,0.0007939413189888
1000,106,5,8695,0.001413653139024973
1000,106,3,8726,0.0015175249427556992
1000,106,6,8707,0.0013419040478765965
1000,105,16,8740,0.0041373493149876595
1000,113,6,8704,0.004490494262427092
1000,105,9,8686,0.005039840005338192
1000,106,4,8721,0.002245727926492691
1000,105,23,8705,0.003078693989664316
1000,113,26,8686,0.00196806900203228
1000,106,1,8699,0.00317664397880435
1000,105,25,8716,0.00364108569920063
1000,105,17,8689,0.004107451066374779
1000,113,13,8706,0.00431082583963871
1000,97,29,8729,0.004035150166600943
1000,105,22,8736,0.0044103991240262985
1000,106,10,8709,0.0034809447824954987
1000,106,12,8729,0.0016156360507011414
1000,114,0,8690,0.0022906861267983913
1000,105,26,8705,0.004898716229945421
1000,106,16,8735,0.0012426208704710007
1000,114,7,8717,0.0012597651220858097
1000,106,15,8704,0.0019363081082701683
1000,106,17,8693,0.0015849359333515167
1000,106,7,8717,0.004674139898270369
1000,106,28,8696,0.0010574120096862316
1000,106,20,8731,0.0015192683786153793
1000,106,26,8681,0.001276256050914526
1000,114,13,8704,0.0010336460545659065
1000,106,25,8688,0.0014880378730595112
1000,106,27,8686,0.0014406749978661537
1000,106,24,8698,0.0021511847153306007
1000,107,4,8743,0.0018951366655528545
1000,106,23,8709,0.0030227559618651867
1000,106,19,8711,0.0034754443913698196
1000,106,21,8685,0.0035488372668623924
1000,114,21,8657,0.0018726540729403496
1000,106,18,8695,0.004165132995694876
1000,107,7,8687,0.0014875773340463638
1000,114,20,8707,0.0021304949186742306
1000,106,14,8676,0.005027716048061848
1000,107,13,8711,0.001354508101940155
1000,107,2,8698,0.004025451838970184
1000,107,9,8673,0.0015457500703632832
1000,106,29,8722,0.004464614205062389
1000,107,10,8671,0.002224197145551443
1000,115,6,8705,0.000488577876240015
1000,114,16,8706,0.003289532847702503
1000,107,0,8707,0.0046536908484995365
1000,107,11,8690,0.00227906322106719
1000,106,11,8701,0.006055149715393782
1000,107,19,8670,0.0018523451872169971
1000,107,16,8696,0.0019299252890050411
1000,107,24,8731,0.00159800099208951
1000,107,21,8722,0.0019218302331864834
1000,107,17,8725,0.0024816161021590233
1000,107,6,8719,0.003226080909371376
1000,99,29,8695,0.0010660281404852867
1000,107,3,8741,0.005171045195311308
1000,99,23,8728,0.002427991945296526
1000,107,22,8753,0.0026512746699154377
1000,107,18,8725,0.003008528146892786
1000,107,15,8681,0.0036023911088705063
1000,115,19,8704,0.0017055701464414597
1000,107,8,8756,0.004488400183618069
1000,108,13,8688,0.0008174260146915913
1000,108,1,8730,0.0014889989979565144
1000,107,27,8695,0.003980675246566534
1000,107,20,8695,0.004477278329432011
1000,107,26,8696,0.0041623967699706554
1000,108,7,8719,0.001492857001721859
1000,108,15,8698,0.0010583633556962013
1000,93,22,8729,0.0007179942913353443
1000,108,10,8685,0.0019328910857439041
1000,108,20,8743,0.0005306689999997616
1000,99,26,8715,0.00477238092571497
1000,108,17,8710,0.0014557749964296818
1000,101,8,8736,0.0005932007916271687
1000,108,6,8706,0.0031902012415230274
1000,99,25,8736,0.00635544303804636
1000,93,4,8708,0.004049018025398254
1000,100,22,8726,0.004155884962528944
1000,108,25,8711,0.0011321669444441795
1000,108,0,8708,0.004014630801975727
1000,108,3,8732,0.0040037501603364944
1000,107,29,8693,0.0043222070671617985
1000,108,23,8699,0.0011280803009867668
1000,108,19,8718,0.002332095056772232
1000,109,2,8668,0.0008511720225214958
1000,108,27,8702,0.0009918548166751862
1000,108,16,8687,0.0033659618347883224
1000,108,8,8715,0.0037655970081686974
1000,109,0,8752,0.0015799859538674355
1000,108,14,8657,0.0036783190444111824
1000,108,26,8719,0.0018089497461915016
1000,109,14,8718,0.0007557468488812447
1000,109,5,8712,0.0014607449993491173
1000,109,7,8708,0.0011797090992331505
1000,109,15,8727,0.0010239272378385067
1000,116,24,8691,0.0008451100438833237
1000,108,22,8751,0.0036959322169423103
1000,117,6,8680,0.0009497632272541523
1000,109,9,8736,0.0017052087932825089
1000,109,12,8708,0.0018266350962221622
1000,109,16,8713,0.0018598590977489948
1000,108,29,8724,0.0032481830567121506
1000,109,3,8712,0.002536793239414692
1000,108,18,8732,0.0054430728778243065
1000,109,6,8710,0.003125624731183052
1000,109,4,8683,0.0033961101435124874
1000,109,8,8737,0.0031834878027439117
1000,109,10,8729,0.0029356563463807106
1000,109,11,8718,0.0032321917824447155
1000,109,1,8689,0.004260909277945757
1000,108,21,8707,0.006556724198162556
1000,109,13,8726,0.0041699521243572235
1000,109,22,8714,0.0009291130118072033
1000,109,26,8720,0.0006559230387210846
1000,109,17,8704,0.0014650528319180012
1000,109,27,8721,0.0015824809670448303
1000,117,15,8700,0.0018084798939526081
1000,110,2,8705,0.001187625341117382
1000,117,17,8706,0.0008570132777094841
1000,102,22,8706,0.0005762078799307346
1000,117,3,8712,0.003046613186597824
1000,117,4,8691,0.004260276909917593
1000,117,14,8701,0.003439896274358034
1000,110,14,8705,0.0010937121696770191
1000,110,9,8718,0.0016401419416069984
1000,117,25,8666,0.0020131259225308895
1000,103,2,8722,0.0014718063175678253
1000,110,15,8697,0.001632107887417078
1000,117,11,8746,0.003915858920663595
1000,109,29,8697,0.0027124639600515366
1000,109,20,8751,0.0036884378641843796
1000,110,10,8731,0.002051481045782566
1000,109,21,8728,0.004172678105533123
1000,110,5,8714,0.003050730098038912
1000,102,26,8714,0.003314552828669548
1000,118,4,8715,0.0019236630760133266
1000,110,17,8712,0.001881350763142109
1000,110,20,8700,0.0023496593348681927
1000,110,22,8717,0.002408534288406372
1000,103,7,8683,0.0017459378577768803
1000,111,1,8704,0.0018049818463623524
1000,110,21,8719,0.0023319958709180355
1000,110,24,8730,0.002408855129033327
1000,111,6,8693,0.0010249689221382141
1000,118,12,8686,0.0010815788991749287
1000,103,15,8716,0.001306234858930111
1000,118,14,8736,0.002095005940645933
1000,110,18,8731,0.002610335126519203
1000,119,0,8701,0.0008052228949964046
1000,110,27,8687,0.002287518698722124
1000,110,28,8693,0.0022159600630402565
1000,118,20,8704,0.0019103577360510826
1000,110,29,8705,0.002572121098637581
1000,111,5,8694,0.0023682257160544395
1000,103,26,8711,0.000879818107932806
1000,103,28,8709,0.000957768876105547
1000,118,25,8712,0.0019096462056040764
1000,110,0,8711,0.005869921296834946
1000,110,25,8733,0.0040385667234659195
1000,111,23,8690,0.0011377278715372086
1000,111,28,8724,0.0007510567083954811
1000,111,13,8718,0.0016700811684131622
1000,111,24,8722,0.0012248270213603973
1000,110,26,8709,0.004374368116259575
1000,118,22,8710,0.0026393719017505646
1000,110,8,8719,0.006005914881825447
1000,111,8,8708,0.0034539331682026386
1000,103,11,8700,0.0035131871700286865
1000,103,10,8699,0.003629924263805151
1000,111,17,8723,0.002148800063878298
1000,103,18,8689,0.003689980134367943
1000,111,25,8703,0.0014527593739330769
1000,118,24,8722,0.003611277788877487
1000,111,4,8721,0.0042368220165371895
1000,110,19,8685,0.005759556777775288
1000,111,14,8692,0.003090257290750742
1000,119,16,8726,0.0013105240650475025
1000,112,14,8708,0.0008143112063407898
1000,104,2,8704,0.0026093940250575542
1000,112,12,8704,0.0007624989375472069
1000,119,11,8684,0.0016772439703345299
1000,111,29,8718,0.0020922203548252583
1000,111,3,8695,0.005390791688114405
1000,120,0,8703,0.0008227769285440445
1000,104,14,8738,0.0016562938690185547
1000,111,27,8709,0.0034598540514707565
1000,120,3,8684,0.0010277042165398598
1000,105,0,8704,0.0012863962911069393
1000,104,24,8724,0.0020404900424182415
1000,112,8,8705,0.002145984210073948
1000,112,16,8702,0.0012514782138168812
1000,112,15,8702,0.0018742969259619713
1000,112,26,8750,0.00094201834872365
1000,104,27,8710,0.002028896939009428
1000,97,19,8694,0.0019269892945885658
1000,112,4,8710,0.0031677279621362686
1000,119,24,8670,0.0030016652308404446
1000,112,2,8707,0.0036242129281163216
1000,110,7,8695,0.009670936968177557
1000,112,19,8723,0.002109834924340248
1000,112,21,8725,0.0020790952257812023
1000,120,10,8711,0.0018473253585398197
1000,113,1,8712,0.0011119781993329525
1000,113,10,8694,0.0007226122543215752
1000,112,1,8719,0.004138440825045109
1000,113,5,8730,0.0008397200144827366
1000,119,8,8712,0.0051022120751440525
1000,112,0,8721,0.004325534217059612
1000,112,20,8709,0.0028069070540368557
1000,112,28,8700,0.002060418948531151
1000,113,4,8723,0.0017220419831573963
1000,105,2,8697,0.0025898562744259834
1000,112,9,8717,0.004004511050879955
1000,120,16,8686,0.0024701841175556183
1000,113,15,8696,0.0010459087789058685
1000,113,11,8708,0.0010903961956501007
1000,112,7,8704,0.004607481881976128
1000,113,12,8705,0.001232221256941557
1000,112,29,8710,0.0025148498825728893
1000,120,24,8704,0.0014153067022562027
1000,112,6,8737,0.004795996937900782
1000,113,3,8684,0.0022648549638688564
1000,112,24,8734,0.0031582792289555073
1000,113,16,8687,0.001351834274828434
1000,119,10,8707,0.0070608616806566715
1000,121,5,8691,0.0011966121383011341
1000,120,27,8764,0.001861893106251955
1000,113,9,8696,0.003410317935049534
1000,113,23,8691,0.0010566902346909046
1000,113,19,8699,0.0017022727988660336
1000,120,8,8709,0.004650504793971777
1000,113,29,8691,0.0007653157226741314
1000,120,22,8723,0.0036145737394690514
1000,120,18,8662,0.004219017922878265
1000,120,23,8719,0.0028333482332527637
1000,121,18,8703,0.0006896988488733768
1000,113,24,8704,0.0017408481799066067
1000,121,15,8732,0.0010297778062522411
1000,114,4,8689,0.0009425990283489227
1000,105,28,8698,0.002902671694755554
1000,121,17,8712,0.0009519383311271667
1000,114,10,8698,0.0007120119407773018
1000,120,29,8702,0.0030772718600928783
1000,114,9,8715,0.0008008941076695919
1000,113,20,8689,0.003087651915848255
1000,121,11,8688,0.002471495885401964
1000,121,13,8698,0.0022120228968560696
1000,106,13,8713,0.001914937049150467
1000,113,14,8738,0.005355413071811199
1000,114,12,8725,0.0009169699624180794
1000,113,25,8728,0.0036519370041787624
1000,106,22,8722,0.0017000897787511349
1000,113,17,8726,0.004182206001132727
1000,114,15,8719,0.001097609754651785
1000,114,24,8713,0.0008721621707081795
1000,121,3,8709,0.0033865319564938545
1000,114,5,8674,0.003484683111310005
1000,122,12,8712,0.00048031238839030266
1000,114,26,8710,0.0007661571726202965
1000,114,17,8708,0.001959963236004114
1000,114,25,8719,0.001332045067101717
1000,121,27,8718,0.002131144981831312
1000,114,19,8694,0.0018006241880357265
1000,122,0,8697,0.0019941390492022038
1000,122,17,8682,0.0007165800780057907
1000,107,12,8717,0.0009787790477275848
1000,122,19,8711,0.0016389908269047737
1000,114,22,8728,0.001725007314234972
1000,114,28,8714,0.0017737518064677715
1000,115,1,8711,0.0013631847687065601
1000,114,18,8702,0.0023546889424324036
1000,123,1,8699,0.0008958089165389538
1000,114,23,8712,0.0022908649407327175
1000,107,1,8729,0.004376833792775869
1000,107,28,8705,0.0007903240621089935
1000,121,19,8697,0.0051363380625844
1000,115,8,8733,0.0009345137514173985
1000,115,13,8702,0.0008276556618511677
1000,115,16,8733,0.000687895342707634
1000,115,7,8749,0.001331925392150879
1000,121,29,8727,0.004405549261718988
1000,114,14,8721,0.004796849098056555
1000,115,5,8702,0.002307188231498003
1000,115,27,8678,0.0007865061052143574
1000,115,12,8693,0.0019829878583550453
1000,115,24,8701,0.0012091859243810177
1000,115,25,8726,0.0012147678062319756
1000,114,27,8675,0.004184972029179335
1000,107,14,8698,0.004665393847972155
1000,115,3,8682,0.003938492853194475
1000,123,26,8702,0.0019172211177647114
1000,115,17,8708,0.0017239362932741642
1000,123,22,8703,0.002371101174503565
1000,114,29,8711,0.004397022072225809
1000,115,11,8715,0.00251674372702837
1000,115,10,8698,0.002868416253477335
1000,115,9,8708,0.0028195418417453766
1000,115,28,8700,0.002051502000540495
1000,115,20,8705,0.0022226027213037014
1000,115,15,8719,0.00354816485196352
1000,116,2,8724,0.0013440782204270363
1000,115,21,8713,0.0030005131848156452
1000,116,8,8707,0.0008344687521457672
1000,115,0,8714,0.00548129715025425
1000,116,9,8703,0.0008786646649241447
1000,115,29,8728,0.0017782612703740597
1000,116,10,8696,0.0011478671804070473
1000,116,5,8734,0.0015654782764613628
1000,116,4,8714,0.001886090263724327
1000,115,26,8693,0.003576270304620266
1000,116,11,8717,0.0012810858897864819
1000,116,15,8697,0.0010849148966372013
1000,116,14,8704,0.0011470760218799114
1000,115,18,8708,0.004495603963732719
1000,116,21,8718,0.0007528709247708321
1000,124,14,8691,0.0008640666492283344
1000,124,15,8712,0.0006749690510332584
1000,124,0,8741,0.002138981129974127
1000,116,6,8720,0.0028666830621659756
1000,124,21,8709,0.0007040258496999741
1000,116,7,8717,0.003088282886892557
1000,124,10,8695,0.0016273981891572475
1000,116,12,8725,0.0037687132135033607
1000,116,16,8733,0.0029973560012876987
1000,116,13,8697,0.003963211085647345
1000,116,0,8705,0.0051254769787192345
1000,116,3,8694,0.005291257984936237
1000,116,17,8685,0.00462903268635273
1000,108,12,8689,0.004917803220450878
1000,116,23,8668,0.0010820301249623299
1000,116,26,8692,0.0009649819694459438
1000,116,27,8705,0.001184247899800539
1000,117,0,8720,0.0009771157056093216
1000,124,26,8723,0.0007720878347754478
1000,117,2,8728,0.0008185980841517448
1000,117,1,8725,0.0011199340224266052
1000,117,9,8730,0.000754243228584528
1000,108,24,8679,0.00276833213865757
1000,117,8,8691,0.0008187191560864449
1000,116,25,8708,0.001951347105205059
1000,125,10,8734,0.0015604286454617977
1000,117,5,8711,0.0017414093017578125
1000,117,7,8712,0.0015292069874703884
1000,117,12,8733,0.0016593700274825096
1000,117,16,8697,0.0016827760264277458
1000,117,10,8727,0.0019318992272019386
1000,110,4,8711,0.0009869448840618134
1000,109,24,8726,0.0016958313062787056
1000,110,3,8746,0.001418782863765955
1000,117,21,8711,0.0010120640508830547
1000,117,29,8680,0.0008198409341275692
1000,117,24,8721,0.0014026607386767864
1000,118,7,8711,0.0006500408053398132
1000,118,2,8708,0.0010143290273845196
1000,118,3,8701,0.000789811834692955
1000,117,22,8742,0.0019342429004609585
1000,118,1,8686,0.0010298686102032661
1000,117,13,8722,0.0034402459859848022
1000,117,18,8674,0.002524829935282469
1000,102,13,8692,0.0019220500253140926
1000,109,18,8714,0.003324311226606369
1000,118,0,8727,0.0013084686361253262
1000,118,6,8708,0.0008590267971158028
1000,117,26,8734,0.001977688167244196
1000,109,19,8719,0.0032927501015365124
1000,117,28,8710,0.001861482858657837
1000,117,27,8701,0.0020252703689038754
1000,110,23,8697,0.0008992948569357395
1000,102,20,8725,0.004683006554841995
1000,117,20,8731,0.003301096148788929
1000,118,10,8721,0.0013793259859085083
1000,118,9,8731,0.0019780993461608887
1000,126,5,8717,0.0018002032302320004
1000,118,11,8696,0.0008874731138348579
1000,111,2,8717,0.0014508957974612713
1000,118,19,8694,0.0007191547192633152
1000,118,16,8690,0.0008579147979617119
1000,117,19,8701,0.004032675176858902
1000,118,18,8718,0.000969491433352232
1000,125,21,8715,0.003650984726846218
1000,118,23,8691,0.0007119318470358849
1000,118,21,8742,0.0010292166844010353
1000,118,27,8718,0.0007897731848061085
1000,118,8,8723,0.003713516052812338
1000,125,27,8714,0.0032457481138408184
1000,118,13,8709,0.002297287806868553
1000,119,1,8722,0.0009659542702138424
1000,110,12,8715,0.00388892600312829
1000,118,15,8720,0.0020247199572622776
1000,118,26,8673,0.0011266670189797878
1000,126,20,8699,0.0019369889050722122
1000,119,2,8718,0.0008542169816792011
1000,111,0,8745,0.002351683098822832
1000,118,28,8704,0.0018433881923556328
1000,111,12,8710,0.001817016862332821
1000,119,7,8726,0.0005287560634315014
1000,126,24,8702,0.002235809341073036
1000,119,12,8712,0.0005698660388588905
1000,119,9,8728,0.0008070860058069229
1000,119,15,8699,0.0004682089202105999
1000,119,17,8737,0.000740567222237587
1000,118,17,8695,0.0042312610894441605
1000,111,11,8688,0.0029923771508038044
1000,119,14,8714,0.0010051801800727844
1000,119,4,8726,0.0026459740474820137
1000,119,3,8705,0.003543836995959282
1000,119,21,8723,0.0010673110373318195
1000,111,15,8701,0.0035783438943326473
1000,127,6,8723,0.0008957488462328911
1000,119,19,8720,0.001812867820262909
1000,119,25,8676,0.0012243459932506084
1000,126,29,8699,0.00442973617464304
1000,119,28,8705,0.0010481341741979122
1000,112,18,8700,0.0007439642213284969
1000,119,22,8689,0.001971284858882427
1000,119,27,8703,0.0016936063766479492
1000,119,18,8694,0.0024379808455705643
1000,119,29,8692,0.0015182560309767723
1000,120,14,8706,0.0007573901675641537
1000,127,25,8738,0.0011713840067386627
1000,127,2,8709,0.004675975069403648
